title,duration,video_link
The C++ Standard Template Library (STL) | C++ Tutorials for Beginners #69,14:49,/watch?v=c9iREsYpayk
Member Function Templates & Overloading Template Functions in C++ | C++ Tutorials for Beginners #68,9:28,/watch?v=Y_RMNcXAM1U
Python Program to Multiply Two Matrices,18:13,/watch?v=__-o894zIcY
Java Tutorial: Exercise 1 - Solutions + Shoutouts,10:01,/watch?v=HQxKktmOXQY
Queue Data Structure in Hindi,10:52,/watch?v=UbAEP7P0vfk
C++ Function Templates & Function Templates with Parameters | C++ Tutorials for Beginners #67,8:28,/watch?v=YTS0ShpFsrM
HCF/GCD of Two numbers Using Python,15:21,/watch?v=DePWIOK1STg
C++ Templates: Class Templates with Default Parameters | C++ Tutorials for Beginners #66,8:19,/watch?v=IdY8t0n8VBs
Java Tutorial:  Data Type of Expressions & Increment/Decrement Operators,14:04,/watch?v=xGsUs3XQ0t0
Tricks to Buy the Best Laptop | Which Laptop Should you Buy for Coding in College?,38:33,/watch?v=9vOa_OegBaM
C++ Templates: Templates with Multiple Parameters | C++ Tutorials for Beginners #65,10:45,/watch?v=8SQL9-cQmsw
Calculate LCM Of Two Numbers in Python | Python Program For Finding LCM of 2 Numbers,12:19,/watch?v=hSTZ4Pi51lI
Writing our First C++ Template in VS Code | C++ Tutorials for Beginners #64,14:20,/watch?v=SuiGXMqGKak
Java Tutorial: Associativity of Operators in Java,17:53,/watch?v=vh16INx13h4
C++ Templates: Must for Competitive Programming | C++ Tutorials for Beginners #63,13:16,/watch?v=kKJeekDKU30
"Java Tutorial: Operators, Types of Operators & Expressions in Java",15:59,/watch?v=pnn2VTSr1Ko
Coding Infix to Postfix in C using Stack,28:03,/watch?v=6RmrX2uqllY
File I/O in C++: open() and eof() functions | C++ Tutorials for Beginners #62,8:23,/watch?v=U_w-RfMrX18
File I/O in C++: Read/Write in the  Same Program & Closing Files | C++ Tutorials for Beginners #61,15:20,/watch?v=7ku2AQsWwZE
Python Program to Add Two Matrices,17:09,/watch?v=6kYUo2FSBFo
Java Tutorial: Chapter 1- Practice Set | Java Practice Problems With Solution,10:36,/watch?v=d9oF3MNzmuk
Infix To Postfix Using Stack,16:35,/watch?v=_abDDg0Jw94
"Infix, Prefix and Postfix Expressions",26:54,/watch?v=422Q_yx2yA8
Java Programming Exercise 1: CBSE Board Percentage Calculator,4:43,/watch?v=C5me8SeuW9M
Java Tutorial: Getting User Input in Java,15:38,/watch?v=HRfmLqqvzUs
Multiple Parenthesis Matching Using Stack with C Code,20:25,/watch?v=QURbEGE-F_Y
Java Tutorial: Literals in Java,16:34,/watch?v=b2VJmyarV3I
Parenthesis Checking Using Stack in C Language,20:29,/watch?v=Wj_Xtj6so3U
Java Tutorial: Variables and Data Types in Java Programming,24:48,/watch?v=X0zdAG7gfgs
Parenthesis Matching Problem Using Stack Data Structure (Applications of Stack),18:37,/watch?v=D3M3PEcgdV4
Basic Structure of a Java Program: Understanding our First Java Hello World Program,14:09,/watch?v=zIdg7hkqNE0
"peek(), stackTop() and Other Operations on Stack Using Linked List (with C Code)",15:05,/watch?v=xKJkqzKCxmY
Introduction to Java + Installing Java JDK and IntelliJ IDEA for Java,19:00,/watch?v=ntLJmHOJ0ME
C Program to Calculate Power of a Number,9:01,/watch?v=LnTBOXvP9vM
Implementing all the Stack Operations using Linked List (With Code in C),30:42,/watch?v=0BTDISr-8xU
How to Implement Stack Using Linked List?,12:01,/watch?v=b749wwxlQmA
5 Effective Ways to Make Money Online (More Than Jobs),46:09,/watch?v=GZeRa5pLses
"stackTop, stackBottom & Time Complexity of Operations in Stack Using Arrays",12:56,/watch?v=AW09Wnmz4-4
Peek Operation in Stack Using Arrays (With C Code & Explanation),21:22,/watch?v=UM_UcLNFc_o
"Coding Push(), Pop(), isEmpty() and isFull() Operations in Stack Using an Array| C Code For Stack",26:04,/watch?v=JhHJf93Ft8M
"Push, Pop and Other Operations in Stack Implemented Using an Array",24:18,/watch?v=sN1oUrR7foM
C Code For Implementing Stack Using Array in Data Structures,16:25,/watch?v=r2yHEW8HmBE
C Program to Count Number of Digits in an Integer,15:49,/watch?v=cMHnX_jmf1w
Implementing Stack Using Array in Data Structures,21:43,/watch?v=MD3mFgFwqBE
Solving the Problem given to Nathan from the Movie X+Y in Python,19:44,/watch?v=PyNV7I9S4IY
Introduction to Stack in Data Structures,19:55,/watch?v=-n2rVJE4vto
C Program To Print Star Pattern - 5,11:11,/watch?v=I8wCP1V6Dfc
"I Created an Action Game in Pure HTML, CSS & JavaScript - Game Development Tutorial in Hindi",1:06:27,/watch?v=_OHRerLS4dI
Python Program to Print nth term of Fibonacci Series: Iterative vs Recursive approach,19:34,/watch?v=Vw-XaLNU2hw
Doubly Linked Lists Explained With Code in C Language,13:12,/watch?v=63HJ2-jV6Mk
C Program To Print Number Pattern - 1,12:54,/watch?v=xyErAN8kbsY
Circular Linked Lists: Operations in C Language,20:37,/watch?v=UclZxvnOQZc
C Program To Print Star Pattern - 4,10:43,/watch?v=FKXrM0Od0Ow
"Moving Lamborghini Car Animation Using Pure HTML, CSS & JavaScript 🔥🔥",35:57,/watch?v=Ii5pO_CFfys
Circular Linked List and Operations in Data Structures (With Notes),16:41,/watch?v=41lXYJID3OQ
C Program To Print Star Pattern - 3,19:21,/watch?v=3S-bJTlisB0
Creating a Rest API Using Flask and Jsonify in Python,20:27,/watch?v=Jzv3G5iDLvw
"I Created an Analog Clock Using Pure HTML, CSS and JavaScript",41:34,/watch?v=9DxdE__m_LA
"Delete a Node from Linked List (C Code For Deletion From Beginning, End, Specified Position & Key)",23:51,/watch?v=UQIJNobtzVY
C Program To Print Star Pattern - 2,20:18,/watch?v=SHkMR09y9v0
Deletion in a Linked List | Deleting a node from Linked List Data Structure,17:18,/watch?v=R_7qJzAWrMg
C Program To Print Prime Numbers In A Given Range,17:02,/watch?v=vEzP8t4nXA4
Insertion in a Linked List in C Language,24:25,/watch?v=_PuIzVqJJbA
C Program to Reverse a String,18:53,/watch?v=MmThe9aSJbA
Insertion of a Node in a Linked List Data Structure,18:41,/watch?v=ewCc7O2K5SM
Python Program to Check Armstrong Number,18:08,/watch?v=2_eAvw_rOKA
Linked List Data Structure: Creation and Traversal in C Language,23:47,/watch?v=BHphhqL9EOE
C Program to Print Star Pattern - 1,11:41,/watch?v=xA4go-Pawkk
Introduction to Linked List in Data Structures (With Notes),25:01,/watch?v=TWMCMvfEAv4
C Program to Calculate Factorial of a Number,18:25,/watch?v=hgkEOPBIYJE
Linear Vs Binary Search + Code in C Language (With Notes),35:12,/watch?v=ZHCP9vFOJiU
C Program to Reverse a Number,17:56,/watch?v=xABhuUhv0wQ
Coding Deletion Operation in Array Using C Language (With Notes),17:35,/watch?v=2jVcRw1jP9I
I Created a Binod Detector In Python 🔥🔥,13:37,/watch?v=r2c5iiHNRq4
Coding Insertion Operation in Array in Data Structures in C language,16:34,/watch?v=o9WevKSnHL4
C Program to Find Prime Number,27:20,/watch?v=8zILkPnpD6E
"Operations on Arrays in Data Structures: Traversal, Insertion, Deletion and Searching",28:45,/watch?v=p5TDnxAYAZY
C Program to Find Largest Element in an Array,9:14,/watch?v=QYTESxvQZ-k
Implementing Array as an Abstract Data Type in C Language,36:13,/watch?v=JqvobBKLHwU
C Program to Convert Decimal Number to Binary Number,23:45,/watch?v=EQeq0FUOMWw
Array as An Abstract Data Type in Data Structures(With Notes),21:55,/watch?v=-sktNalfrE0
C Program to Find Sum Of First n Natural Numbers in O(1),15:42,/watch?v=DH9XSZFhCSE
Arrays and Abstract Data Type in Data Structure (With Notes),25:25,/watch?v=bR0NYdmMg94
C Program to Generate Multiplication Table of a Given Number,12:05,/watch?v=9-GSIN8s5Eo
How to Calculate Time Complexity of an Algorithm + Solved Questions (With Notes),46:17,/watch?v=STL8ESuETmM
"Best Case, Worst Case and Average Case Analysis of an Algorithm (With Notes)",39:48,/watch?v=5g7K86jYto8
"Asymptotic Notations: Big O, Big Omega and Big Theta Explained (With Notes)",33:42,/watch?v=1OTX-WXQHCQ
Time Complexity and Big O Notation (with notes),32:52,/watch?v=vgSKOMsjLbc
Introduction to Data Structures & Algorithms,31:43,/watch?v=5_5oE5lgrhw
I Coded 5 Languages on this 3000 ₹ Computer - Can Programmers code using Raspberry Pi 4?,38:00,/watch?v=FM1U_qvzjcE
C Language Tutorial For Beginners In Hindi (With Notes) 🔥,15:13:24,/watch?v=ZSPZob_1TOk
Everyone Should Learn This Programming Language🔥🔥,12:05,/watch?v=HdlwIkyPkPE
File I/O in C++: Reading and Writing Files | C++ Tutorials for Beginners #60,13:50,/watch?v=LS1zjr1wog4
5 Effective Tips to learn Python fast!,15:57,/watch?v=qxYbHzn8bbU
J.A.R.V.I.S Desktop Assistant Project Summary - in 5 minutes!,5:21,/watch?v=cDFydHnqwxE
File I/O in C++: Working with Files | C++ Tutorials for Beginners #59,18:54,/watch?v=Ma0P9T4nTDA
Should You Learn C++?,9:15,/watch?v=eN7qAu9dTFQ
Abstract Base Class & Pure Virtual Functions in C++ | C++ Tutorials for Beginners #58,12:06,/watch?v=RBAWWutf0fY
Which Python Version To Use While Learning Python?,12:42,/watch?v=V4m0BCt9yuE
